Nome,Acurácia,Acurácia Balanceada,Precisão,Recall,F1-score,F1-score Balanceada,Matriz de Confusão,Predição
logreg,0.8089430894308943,0.537898529001048,0.15595399188092016,0.1972614462986735,0.1741923294917816,0.8186534599027405,"[[18046  2495]
 [ 1876   461]]",[0 0 0 ... 0 0 0]
KNN,0.8130955503103419,0.6304643601116124,0.24573826383425124,0.40094137783483097,0.3047154471544715,0.8320413926639766,"[[17665  2876]
 [ 1400   937]]",[0 1 0 ... 0 0 0]
GaussianNB,0.8425561674971589,0.6859298091877862,0.3218811602365531,0.4890885750962773,0.3882472826086956,0.8563900941113506,"[[18133  2408]
 [ 1194  1143]]",[1 1 1 ... 0 0 0]
Perceptron,0.8325028411574439,0.5709274647111425,0.21545489151122954,0.2421908429610612,0.22804190169218372,0.8368000972970039,"[[18480  2061]
 [ 1771   566]]",[0 0 0 ... 0 0 0]
LinearSVC,0.8092053501180173,0.5262888856433474,0.14118895966029724,0.17073170731707318,0.1545613015688553,0.8170914620028383,"[[18114  2427]
 [ 1938   399]]",[0 0 0 ... 0 0 0]
SGD,0.8061456421015823,0.5604208783972491,0.1795968234575443,0.251604621309371,0.2095883086793798,0.8200695235666866,"[[17855  2686]
 [ 1749   588]]",[0 0 0 ... 0 0 0]
Dtree,0.6869481598041787,0.5695054051076281,0.14506399882301016,0.42190842961061187,0.21589664987957083,0.7443150358421817,"[[14730  5811]
 [ 1351   986]]",[0 0 0 ... 0 0 0]
RForest,0.8258589037503278,0.6299877779742185,0.26068003487358327,0.38382541720154045,0.31048805815160957,0.8400909667234877,"[[17997  2544]
 [ 1440   897]]",[0 0 0 ... 0 0 0]
ADA,0.7038202640090917,0.5553898621242752,0.13986694791497647,0.3688489516474112,0.2028235294117647,0.7552700575073035,"[[15240  5301]
 [ 1475   862]]",[0 0 0 ... 0 0 0]
GBC,0.8234985575662208,0.6165384250753947,0.24740124740124741,0.35643988018827555,0.2920757363253857,0.8371649289303988,"[[18007  2534]
 [ 1504   833]]",[0 0 0 ... 0 0 0]
ETC,0.8931287699973774,0.6627092413376072,0.4708423326133909,0.37312794180573383,0.41632847935068035,0.8875655072898534,"[[19561   980]
 [ 1465   872]]",[0 0 0 ... 0 0 0]
logreg,0.8995104467173703,0.6364946615113803,0.5136494252873564,0.30594779632006847,0.3834808259587021,0.887907239454969,"[[19864   677]
 [ 1622   715]]",[0 0 0 ... 0 0 0]
KNN,0.9331235247836349,0.7107684502625045,0.8337468982630273,0.4313222079589217,0.5685279187817258,0.9233802449075357,"[[20340   201]
 [ 1329  1008]]",[1 1 1 ... 0 0 0]
GaussianNB,0.7470932773843868,0.6331470563366207,0.19951211012371492,0.4899443731279418,0.2835562159484893,0.7889444738547934,"[[15947  4594]
 [ 1192  1145]]",[1 1 1 ... 0 0 0]
Perceptron,0.8815455896494448,0.5764337819867326,0.3537254901960784,0.19298245614035087,0.24972314507198226,0.8656240958154171,"[[19717   824]
 [ 1886   451]]",[0 0 0 ... 0 0 0]
LinearSVC,0.9060232537809249,0.6094050666318198,0.6017410228509249,0.23662815575524176,0.3396805896805897,0.887127397364589,"[[20175   366]
 [ 1784   553]]",[0 0 0 ... 0 0 0]
SGD,0.9065477751551709,0.6476187547882413,0.5761285386381025,0.32220795892169446,0.41328210757409445,0.8944831940949386,"[[19987   554]
 [ 1584   753]]",[0 0 0 ... 0 0 0]
Dtree,0.9131480024477664,0.6782186589593598,0.6215277777777778,0.38296961916987593,0.4739211014032301,0.9037626781132909,"[[19996   545]
 [ 1442   895]]",[0 0 0 ... 0 0 0]
RForest,0.936008392341988,0.6898116475649472,0.9823204419889503,0.3804022250748823,0.5484268969771746,0.9229534762822803,"[[20525    16]
 [ 1448   889]]",[0 0 0 ... 0 0 0]
ADA,0.9191362881370749,0.6726418792709831,0.7014061207609594,0.3628583654257595,0.4782853919909757,0.9073551980908111,"[[20180   361]
 [ 1489   848]]",[0 0 0 ... 0 0 0]
GBC,0.9303260774543229,0.6781148870423466,0.8931216931216931,0.36114676936243045,0.514320536258379,0.91669233179004,"[[20440   101]
 [ 1493   844]]",[0 0 0 ... 0 0 0]
ETC,0.9344785383337705,0.684219494259235,0.9707865168539326,0.36970474967907574,0.5354818717074682,0.92090313856871,"[[20515    26]
 [ 1473   864]]",[0 0 0 ... 0 0 0]
logreg,0.9021330535886004,0.6375759392639624,0.5368975903614458,0.30509199828840394,0.3890859481582537,0.88983435483164,"[[19926   615]
 [ 1624   713]]",[0 0 0 ... 0 0 0]
KNN,0.9366203339452749,0.704752241345294,0.9244019138755981,0.41335044929396664,0.5712596096984033,0.9254803411259291,"[[20462    79]
 [ 1371   966]]",[0 1 0 ... 0 0 0]
GaussianNB,0.7821487892298278,0.6572195788141304,0.2345035105315948,0.5002139495079161,0.3193116634799235,0.8140370316450265,"[[16725  3816]
 [ 1168  1169]]",[1 1 1 ... 0 0 0]
Perceptron,0.7514642888364368,0.6926532045024201,0.2316936388399295,0.6187419768934531,0.337141524830963,0.7949716337898333,"[[15746  4795]
 [  891  1446]]",[1 1 1 ... 0 0 0]
LinearSVC,0.9024827345047644,0.6148281101468437,0.549165120593692,0.25331621737270005,0.346705710102489,0.8859568311552339,"[[20055   486]
 [ 1745   592]]",[0 0 0 ... 0 0 0]
SGD,0.9145467261124224,0.6188918696624722,0.7467700258397932,0.24732563115104836,0.37158469945355194,0.8946463943579889,"[[20345   196]
 [ 1759   578]]",[0 0 0 ... 0 0 0]
