Nome,Acurácia,Acurácia Balanceada,Precisão,Recall,F1-score,F1-score Balanceada,Matriz de Confusão,Predição
LinearSVC,0.8880146865984789,0.5442004309737393,0.34979973297730305,0.11210954214805306,0.169799092676604,0.8612856881652018,"[[20054   487]
 [ 2075   262]]",[0 0 0 ... 0 0 0]
SGD,0.8904187428971064,0.5155811611693173,0.2751322751322751,0.044501497646555414,0.07661141804788214,0.8533785126659402,"[[20267   274]
 [ 2233   104]]",[0 0 0 ... 0 0 0]
Dtree,0.8280006993618323,0.6266299237212354,0.2610645933014354,0.3735558408215661,0.30734025699700757,0.8410837951936821,"[[18070  2471]
 [ 1464   873]]",[1 1 1 ... 0 0 0]
RForest,0.8951831453798409,0.6577858403859803,0.48248133256748993,0.3594351732991014,0.41196665031878366,0.8882730961678732,"[[19640   901]
 [ 1497   840]]",[1 1 1 ... 0 0 0]
ADA,0.8420316461229128,0.5809741236397552,0.24034160227734852,0.25288831835686776,0.24645537948290241,0.8438055793389793,"[[18673  1868]
 [ 1746   591]]",[1 1 1 ... 0 0 0]
GBC,0.8888451787743684,0.609508838548833,0.42715700141442714,0.2584510055626872,0.32204745401226337,0.8763906067006766,"[[19731   810]
 [ 1733   604]]",[1 1 1 ... 0 0 0]
ETC,0.9077279482472244,0.6935922762946508,0.5642775881683731,0.4244758237056055,0.48449328449328444,0.9018458793983363,"[[19775   766]
 [ 1345   992]]",[1 1 1 ... 0 0 0]
logreg,0.9018270827869569,0.5494274608677382,0.6117936117936118,0.10654685494223363,0.18148688046647232,0.8695045544116539,"[[20383   158]
 [ 2088   249]]",[0 0 0 ... 0 0 0]
KNN,0.922982778214879,0.6391376425582724,0.8859060402684564,0.28241335044929394,0.4282933160285528,0.9045278495979078,"[[20456    85]
 [ 1677   660]]",[1 1 1 ... 0 0 0]
GaussianNB,0.8569805052889239,0.6294958222194891,0.31601731601731603,0.34360290971330765,0.32923329233292337,0.8596142063369944,"[[18803  1738]
 [ 1534   803]]",[1 1 1 ... 0 0 0]
Perceptron,0.9049742110324329,0.5418892638343339,0.8438818565400844,0.08557980316645272,0.1554001554001554,0.8685213946545953,"[[20504    37]
 [ 2137   200]]",[0 0 0 ... 0 0 0]
LinearSVC,0.8994230264883294,0.5171825796417435,0.6323529411764706,0.036799315361574665,0.06955115244642135,0.8572229018489504,"[[20491    50]
 [ 2251    86]]",[0 0 0 ... 0 0 0]
SGD,0.8977620421365504,0.5340807473627841,0.4972375690607735,0.07702182284980745,0.13338273434605408,0.862700399827838,"[[20359   182]
 [ 2157   180]]",[0 0 0 ... 0 0 0]
Dtree,0.8944837835475129,0.6264902800304398,0.47309573724668064,0.28968763371844247,0.35934182590233554,0.8829367078681158,"[[19787   754]
 [ 1660   677]]",[1 1 1 ... 0 0 0]
RForest,0.9249060232537809,0.6373645520256022,0.9612518628912071,0.27599486521181,0.4288563829787234,0.9055736872217268,"[[20515    26]
 [ 1692   645]]",[1 1 1 ... 0 0 0]
ADA,0.909694903400647,0.5638581630064645,0.9069069069069069,0.1292255027813436,0.22621722846441944,0.8779052441012876,"[[20510    31]
 [ 2035   302]]",[1 1 1 ... 0 0 0]
GBC,0.9162514205787219,0.5942441176696671,0.9526881720430107,0.18955926401369277,0.31620271234832265,0.890100394322557,"[[20519    22]
 [ 1894   443]]",[1 1 1 ... 0 0 0]
