Nome,Acurácia,Acurácia Balanceada,Precisão,Recall,F1-score,F1-score Balanceada,Matriz de Confusão,Predição
logreg,0.6843305843130374,0.6843305843130374,0.7294569918308506,0.5859975434286717,0.6499046432880551,0.6812484522635758,"[[22302  6193]
 [11797 16698]]",[1 1 1 ... 0 0 0]
KNN,0.9079312160028075,0.9079312160028075,0.9974749636223573,0.8179329706966134,0.898825707178805,0.9071793984468536,"[[28436    59]
 [ 5188 23307]]",[1 1 1 ... 0 0 0]
GaussianNB,0.5483944551675732,0.5483944551675732,0.5448864006249593,0.5874714862256536,0.5653781853184052,0.5477037923652085,"[[14513 13982]
 [11755 16740]]",[1 1 1 ... 1 1 1]
Perceptron,0.6502368836638006,0.6502368836638006,0.6162999185004076,0.7961396736269521,0.694770691371258,0.6426293107601027,"[[14371 14124]
 [ 5809 22686]]",[1 1 1 ... 1 0 0]
LinearSVC,0.6754167397789086,0.6754167397789086,0.7148875800696445,0.5835760659764871,0.6425921632274519,0.67265568562504,"[[21863  6632]
 [11866 16629]]",[1 1 1 ... 0 0 0]
SGD,0.7160554483242674,0.7160554483242674,0.7820072374146856,0.5991226530970346,0.6784564638556612,0.7121191735811438,"[[23736  4759]
 [11423 17072]]",[1 1 1 ... 0 0 0]
Dtree,0.8698894542902263,0.8698894542902265,0.9874213836477987,0.7493244428847167,0.8520521159640058,0.8679702805904806,"[[28223   272]
 [ 7143 21352]]",[1 1 1 ... 0 0 0]
RForest,0.9055448324267416,0.9055448324267414,0.9975030136042707,0.8131251096683628,0.8959263770469617,0.9047311021717451,"[[28437    58]
 [ 5325 23170]]",[1 1 1 ... 0 0 0]
ADA,0.7515353570801895,0.7515353570801895,0.8786118007500925,0.5837164414809616,0.7014295955804832,0.7443350159589468,"[[26197  2298]
 [11862 16633]]",[1 1 1 ... 0 0 0]
GBC,0.7996139673626952,0.7996139673626952,0.9261718165027705,0.6511317775048254,0.7646719419716452,0.7950964672273432,"[[27016  1479]
 [ 9941 18554]]",[1 1 1 ... 0 0 0]
ETC,0.933146165994034,0.933146165994034,0.9980228382358876,0.8680119319178803,0.9284883066181162,0.9328613323146923,"[[28446    49]
 [ 3761 24734]]",[1 1 1 ... 0 0 0]
logreg,0.6583611159852606,0.6583611159852606,0.6823748130784464,0.5925250043867345,0.6342837822607912,0.6568738722966397,"[[20636  7859]
 [11611 16884]]",[1 1 1 ... 1 1 1]
KNN,0.9091945955430777,0.9091945955430778,0.9990583804143126,0.8191612563607651,0.900210185310168,0.9084525114023675,"[[28473    22]
 [ 5153 23342]]",[0 0 0 ... 0 0 0]
GaussianNB,0.5431830145639586,0.5431830145639587,0.5399993498683483,0.5829794700824706,0.5606669141719262,0.542458379420673,"[[14344 14151]
 [11883 16612]]",[1 1 1 ... 1 1 1]
Perceptron,0.5394104228812072,0.5394104228812072,0.5253923031700809,0.8154413054921916,0.6390451176413965,0.5014222655513509,"[[ 7505 20990]
 [ 5259 23236]]",[1 1 1 ... 1 1 1]
LinearSVC,0.6502368836638006,0.6502368836638006,0.6704762663268556,0.5908755922091595,0.6281642322830974,0.6490000430293958,"[[20220  8275]
 [11658 16837]]",[1 1 1 ... 1 1 1]
SGD,0.7110370240393051,0.7110370240393051,0.754712186030751,0.6253026846815231,0.6839398126823276,0.7088973095346476,"[[22704  5791]
 [10677 17818]]",[1 1 1 ... 1 1 1]
Dtree,0.8660291279171785,0.8660291279171785,0.9975670260471329,0.7338480435164064,0.8456234708939079,0.8636467865140153,"[[28444    51]
 [ 7584 20911]]",[0 1 1 ... 0 0 0]
RForest,0.9048955957185472,0.9048955957185472,0.9997834091401343,0.8099666608176873,0.8949205118262894,0.9040307687336575,"[[28490     5]
 [ 5415 23080]]",[0 0 0 ... 0 0 0]
ADA,0.7611861730128092,0.7611861730128093,0.869116698903933,0.6149850851026496,0.7202926548563442,0.7559700927752221,"[[25856  2639]
 [10971 17524]]",[1 1 1 ... 0 0 0]
GBC,0.8003684856992455,0.8003684856992455,0.9170239719352953,0.6605018424284962,0.7679063220383932,0.7963852356485897,"[[26792  1703]
 [ 9674 18821]]",[1 1 1 ... 0 0 0]
ETC,0.9350587822424987,0.9350587822424987,0.9997984196097404,0.8702930338655904,0.9305615489971669,0.9347852322365905,"[[28490     5]
 [ 3696 24799]]",[0 0 0 ... 0 0 0]
logreg,0.6402877697841727,0.6402877697841727,0.6536731634182908,0.5967362695209686,0.6239084171130843,0.6396041951048337,"[[19486  9009]
 [11491 17004]]",[1 1 1 ... 1 1 1]
KNN,0.9113704158624321,0.9113704158624321,0.9966528260316923,0.8255132479382348,0.9030462406664491,0.910712235275939,"[[28416    79]
 [ 4972 23523]]",[0 0 0 ... 0 0 0]
GaussianNB,0.5297245130724688,0.5297245130724688,0.5264225106064387,0.592209159501667,0.5573813809846246,0.5278812050069017,"[[13314 15181]
 [11620 16875]]",[1 1 1 ... 1 1 1]
Perceptron,0.6721354623618179,0.6721354623618179,0.6670526530890266,0.6873486576592385,0.6770485853051489,0.672059563397189,"[[18719  9776]
 [ 8909 19586]]",[1 1 1 ... 0 0 0]
LinearSVC,0.6330584313037375,0.6330584313037375,0.6442677219283893,0.5942095104404281,0.6182269607127208,0.6325037918218018,"[[19146  9349]
 [11563 16932]]",[1 1 1 ... 1 1 1]
SGD,0.6882084576241446,0.6882084576241446,0.7594832591445713,0.5508685734339358,0.6385696560421456,0.682214306398659,"[[23524  4971]
 [12798 15697]]",[1 1 1 ... 0 0 0]
